id,class_label,items_json
701,natural:tree,"[""islamabad"", ""natural"", ""natural_tree"", ""tag:natural=tree"", ""tree"", ""tree_islamabad""]"
702,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
703,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
704,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
705,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
706,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
707,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
708,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
709,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
710,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
711,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
712,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
713,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
714,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
715,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
716,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
717,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
718,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
719,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
720,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
721,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
722,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
723,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
724,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
725,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
726,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
727,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
728,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
729,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
730,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
731,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
732,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
733,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
734,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
735,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
736,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
737,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
738,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
739,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
740,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
741,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
742,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
743,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
744,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
745,natural:water,"[""islamabad"", ""natural"", ""natural_water"", ""tag:natural=water"", ""water"", ""water_islamabad""]"
746,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
747,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
748,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
749,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
750,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
751,place:locality,"[""islamabad"", ""locality"", ""locality_islamabad"", ""place"", ""place_locality"", ""tag:place=locality""]"
752,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
753,shop:bakery,"[""10th"", ""10th_اسلام"", ""bake"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_10th"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
754,shop:bakery,"[""bakers"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_sawan"", ""sawan"", ""sawan_اسلام"", ""shop"", ""shop_bakery"", ""sweets"", ""sweets_shop"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
755,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""bakery_shop"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
756,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""shop"", ""shop_bakery"", ""sweets"", ""sweets_shop"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
757,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""college"", ""college_اسلام"", ""gourmet"", ""islamabad"", ""islamabad_college"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
758,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""bakery_shop"", ""gourmet"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
759,shop:bakery,"[""bake"", ""bakery"", ""bakery_islamabad"", ""hot"", ""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
760,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""javed"", ""javed_sweet"", ""shop"", ""shop_bakery"", ""sweet"", ""sweet_bakers"", ""tag:shop=bakery""]"
761,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_rohtas"", ""javed"", ""javed_sweet"", ""rohtas"", ""rohtas_اسلام"", ""shop"", ""shop_bakery"", ""sweet"", ""sweet_bakers"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
762,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""cuisine"", ""islamabad"", ""islamabad_اسلام"", ""kitchen"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
763,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""i-8"", ""i-8_markaz"", ""islamabad"", ""islamabad_i-8"", ""markaz"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
764,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""bakery_shop"", ""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
765,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""rahat"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
766,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""rahat"", ""rahat_bakers"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
767,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""hilal"", ""hilal_اسلام"", ""islamabad"", ""islamabad_hilal"", ""rahat"", ""rahat_bakers"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
768,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""rahat"", ""rahat_bakers"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
769,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""college"", ""college_اسلام"", ""islamabad"", ""islamabad_college"", ""shop"", ""shop_bakery"", ""sweets"", ""sweets_shop"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
770,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
771,shop:bakery,"[""area"", ""bakery"", ""bakery_islamabad"", ""blue"", ""blue_area"", ""centre"", ""islamabad"", ""jinnah"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
772,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""g7"", ""islamabad"", ""islamabad_sachal"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""shop"", ""shop_bakery"", ""sitara"", ""sweets"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
773,shop:bakery,"[""bakers"", ""bakery"", ""bakery_islamabad"", ""general"", ""islamabad"", ""shop"", ""shop_bakery"", ""store"", ""store_shop"", ""tag:shop=bakery""]"
774,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
775,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""i-8"", ""i-8_markaz"", ""islamabad"", ""islamabad_i-8"", ""markaz"", ""markaz_islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers""]"
776,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""g-11"", ""islamabad"", ""markaz"", ""markaz_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
777,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
778,shop:bakery,"[""bakers"", ""bakers_shop"", ""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_mangla"", ""mangla"", ""mangla_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
779,shop:bakery,"[""akm"", ""akm_fazul"", ""area"", ""bakers"", ""bakery"", ""bakery_islamabad"", ""blue"", ""blue_area"", ""fazul"", ""fazul_haq"", ""haq"", ""haq_اسلام"", ""islamabad"", ""islamabad_akm"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
780,shop:bakery,"[""bakers"", ""bakery"", ""bakery_islamabad"", ""branch"", ""islamabad"", ""main"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""tehzeeb"", ""tehzeeb_bakers""]"
781,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""bakery_shop"", ""bhitai"", ""bhitai_اسلام"", ""cafe"", ""islamabad"", ""islamabad_bhitai"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
782,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_جناح"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""ایونیو"", ""جناح"", ""جناح_ایونیو""]"
783,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
784,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
785,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
786,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""shop"", ""shop_bakery"", ""tag:shop=bakery""]"
787,shop:bakery,"[""bakery"", ""bakery_islamabad"", ""islamabad"", ""islamabad_school"", ""school"", ""school_اسلام"", ""shop"", ""shop_bakery"", ""tag:shop=bakery"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
788,shop:clothes,"[""ahmed"", ""clothes"", ""clothes_islamabad"", ""fabrics"", ""fabrics_shop"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
789,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
790,shop:clothes,"[""al-rehman"", ""clothes"", ""clothes_islamabad"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
791,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
792,shop:clothes,"[""agha"", ""agha_khan"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_agha"", ""khan"", ""khan_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
793,shop:clothes,"[""bhitai"", ""bhitai_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_bhitai"", ""islamabad_shop"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
794,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""garments"", ""garments_shop"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
795,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""fabrics"", ""fabrics_shop"", ""faisal"", ""islamabad"", ""islamabad_shabir"", ""shabir"", ""shabir_sharif"", ""sharif"", ""sharif_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
796,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""garments"", ""garments_shop"", ""grace"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
797,shop:clothes,"[""cloth"", ""cloth_house"", ""clothes"", ""clothes_islamabad"", ""hassan"", ""house"", ""house_shop"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
798,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""ideas"", ""ideas_shop"", ""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
799,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""college"", ""college_اسلام"", ""ideas"", ""ideas_shop"", ""islamabad"", ""islamabad_college"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
800,shop:clothes,"[""al"", ""cloth"", ""clothes"", ""clothes_islamabad"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_sachal"", ""sachal"", ""sachal_sarmast"", ""sarmast"", ""sarmast_g-11"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
801,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""college"", ""college_اسلام"", ""islamabad"", ""islamabad_college"", ""junaid"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
802,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""clothing"", ""islamabad"", ""junaid"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
803,shop:clothes,"[""10th"", ""10th_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_10th"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
804,shop:clothes,"[""bhitai"", ""bhitai_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_bhitai"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
805,shop:clothes,"[""bhitai"", ""bhitai_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_bhitai"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
806,shop:clothes,"[""10th"", ""10th_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_10th"", ""levi"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
807,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""college"", ""college_اسلام"", ""islamabad"", ""islamabad_college"", ""outlet"", ""outlet_shop"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
808,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""levi"", ""outlet"", ""shop"", ""shop_clothes"", ""store"", ""store_shop"", ""tag:shop=clothes""]"
809,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""f7"", ""fashion"", ""fashion_shop"", ""islamabad"", ""islamabad_shop"", ""jinnah"", ""market"", ""no"", ""shop"", ""shop_clothes"", ""super"", ""super_market"", ""tag:shop=clothes""]"
810,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""college"", ""islamabad"", ""islamabad_college"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
811,shop:clothes,"[""bhitai"", ""bhitai_اسلام"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_bhitai"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
812,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""gali"", ""gali_اسلام"", ""islamabad"", ""islamabad_gali"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
813,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""outfitters"", ""outlet"", ""outlet_shop"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
814,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""outfitters"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
815,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""mehal"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
816,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
817,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
818,shop:clothes,"[""center"", ""center_shop"", ""clothes"", ""clothes_islamabad"", ""clothing"", ""islamabad"", ""second"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
819,shop:clothes,"[""center"", ""center_shop"", ""clothes"", ""clothes_islamabad"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
820,shop:clothes,"[""cloth"", ""cloth_house"", ""clothes"", ""clothes_islamabad"", ""complex"", ""house"", ""house_shop"", ""islamabad"", ""islamabad_جناح"", ""malik"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد"", ""ایونیو"", ""جناح"", ""جناح_ایونیو""]"
821,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_school"", ""mehal"", ""school"", ""school_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
822,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""college"", ""college_اسلام"", ""islamabad"", ""islamabad_college"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
823,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""fashion"", ""fashion_shop"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
824,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""islamabad_jinnah"", ""jinnah"", ""jinnah_اسلام"", ""shop"", ""shop_clothes"", ""tag:shop=clothes"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
825,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""khyber"", ""plaza"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
826,shop:clothes,"[""clothes"", ""clothes_islamabad"", ""islamabad"", ""shop"", ""shop_clothes"", ""tag:shop=clothes""]"
827,shop:supermarket,"[""aabpara"", ""islamabad"", ""islamabad_muncipal"", ""market"", ""market_shop"", ""muncipal"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
828,shop:supermarket,"[""adnan"", ""adnan_market"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
829,shop:supermarket,"[""islamabad"", ""islamabad_shaheed-e-millat"", ""market"", ""market_shop"", ""shaheed-e-millat"", ""shaheed-e-millat_اسلام"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
830,shop:supermarket,"[""al"", ""din"", ""din_اسلام"", ""islamabad"", ""islamabad_nazim"", ""nazim"", ""nazim_ud"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket"", ""ud"", ""ud_din"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
831,shop:supermarket,"[""al-fateh"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
832,shop:supermarket,"[""al-habib"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
833,shop:supermarket,"[""bilal"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
834,shop:supermarket,"[""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
835,shop:supermarket,"[""best"", ""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
836,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
837,shop:supermarket,"[""city"", ""islamabad"", ""shop"", ""shop_supermarket"", ""store"", ""store_shop"", ""super"", ""supermarket"", ""supermarket_islamabad"", ""tag:building=yes"", ""tag:shop=supermarket""]"
838,shop:supermarket,"[""city"", ""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
839,shop:supermarket,"[""carry"", ""carry_shop"", ""cash"", ""cash_carry"", ""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
840,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
841,shop:supermarket,"[""food"", ""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:amenity=fast_food"", ""tag:shop=supermarket""]"
842,shop:supermarket,"[""bazaar"", ""bazar"", ""east"", ""g-10"", ""g-11"", ""g-11_اسلام"", ""islamabad"", ""islamabad_service"", ""service"", ""service_east"", ""shop"", ""shop_supermarket"", ""sunday"", ""sunday_bazaar"", ""supermarket"", ""supermarket_islamabad"", ""tag:building=yes"", ""tag:shop=supermarket"", ""آباد"", ""اسلام"", ""اسلام_آباد""]"
843,shop:supermarket,"[""g7"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""sitara"", ""sitara_market"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
844,shop:supermarket,"[""golden"", ""islamabad"", ""market"", ""market_shop"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
845,shop:supermarket,"[""islamabad"", ""shop"", ""shop_supermarket"", ""supermarket"", ""supermarket_islamabad"", ""tag:shop=supermarket""]"
